key,Artist,genre,dance,energy,loudness,speechiness,acoustic,live,valence,tempo,popularity,log_popularity
prices lil uzi vert,Lil Uzi Vert,Rap,0.7861316282659024,0.6813600732973634,0.8080813694975545,0.1947968178886261,0.1752754635676315,0.7095736956747225,0.5719394194362641,0.4804863179930756,1289109.4375,6.110289787861459
promise u that future,Future,Rap,0.6229743137471062,0.5642878957548609,0.7752334370831481,0.14534508707804772,0.3424493560877062,0.4824188362203091,0.4415229280605806,0.49086140857382765,648596.0,5.811974265978514
protect the land system of a down,System Of A Down,Rap,0.3958769705655385,0.8880179171332587,0.8471542907959093,0.011072887551064284,8.938230786739994e-05,0.32787055284721506,0.23327724021876314,0.19314691910419954,1180524.0,6.072074820691844
proud marshmello,Marshmello,Other,0.49399184213427405,0.7149546981573857,0.8191418408181415,0.013545474091593207,0.037686284148079105,0.13079556062649103,0.09865376525031552,0.2019001828868517,795841.0,5.9008263092952715
psycho red velvet,Red Velvet,Pop,0.6516370852166244,0.6640537513997761,0.8968430413517118,0.02236078262739196,0.1955389656912769,0.06586453687376828,0.3984013462347497,0.5609162746293378,932672.852941177,5.969729336053701
pumped up kicks foster the people,Foster The People,Rock,0.7277036710395767,0.7088465845464725,0.7955202312138728,0.005805203182111373,0.1469065605945279,0.07644435224561769,0.987379049221708,0.4918333544209158,589284.8,5.770325239056696
punani 6ix9ine,6ix9ine,Rap,0.8462132069231618,0.5286572330245343,0.7586427301022676,0.1926467426359923,0.016054995631087626,0.11056944300383778,0.4278502313840976,0.3189391412369592,737110.825,5.867532789171858
puntos suspensivos piso 21,Piso 21,Other,0.8269209568956013,0.7302249821846686,0.8636060471320587,0.08514298000430015,0.17730181377999601,0.11316253500674205,0.9737063525452251,0.6301429738092226,640363.529411765,5.806426589602272
push my luck the chainsmokers,The Chainsmokers,Pop,0.5518685922169552,0.6411483253588516,0.7796937527790129,0.01865190281659858,0.2943235385440483,0.17850845347992947,0.5235591081194784,0.27348198161929627,741603.733333333,5.870171907439008
put your records on ritt momney,Ritt Momney,Pop,0.3594972990849961,0.4859004377481421,0.6585426856380614,0.03225112878950764,0.05703792867616048,0.09138056218234623,0.13125788809423644,0.2795638321121706,1256173.70253165,6.099049697390824
questions chris brown,Chris Brown,Rap,0.5347811707639731,0.5921137466490207,0.7817641173855047,0.04278649752741347,0.006038071081298903,0.08048957577014833,0.5950778291964661,0.3592442210438756,891837.718987342,5.950285836259442
r.i.p. screw travis scott,Travis Scott,Other,0.5887994708411421,0.606026672096101,0.7919353045798132,0.28725005375188134,0.39412128650300204,0.09241779898350794,0.5572149768615903,0.18685515131298955,1252487.13333333,6.097773273101329
racks blue future,Future,Rap,0.8732223569617462,0.5424004886490889,0.7393702756780791,0.1636207267254354,0.21934858068656027,0.17798983507934862,0.5556373580143037,0.5609105234704793,765575.0,5.883987743029863
racks on racks lil pump,Lil Pump,Hiphop,0.8263697497519569,0.4752112389290441,0.7580730324588706,0.09454955923457321,0.032063162308767504,0.3501711440721917,0.06783761043331932,0.6189310896145573,920073.392857143,5.963822471738555
raffaello shindy,Shindy,Hiphop,0.7519567853599383,0.47266619159116363,0.7023677189862161,0.05009675338636853,0.19857849100982372,0.06814645783632403,0.12284392090870845,0.6069888082448613,772225.5,5.887744138555109
rain the script,The Script,Other,0.6791974423988535,0.5826122365876005,0.7465818141396177,0.08944313050956784,0.2441713707880259,0.34654081526812575,0.6150610012620951,0.2908015965216991,498435.904761905,5.697609319121272
real friends camila cabello,Camila Cabello,Pop,0.7277036710395767,0.2950218874071058,0.7178329257447754,0.1077187701569555,0.8480237340726593,0.06207862254952806,0.8306689103912495,0.28472837276711255,822834.394736842,5.915312437048231
realize ac/dc,AC/DC,Rock,0.4212324991731893,0.7902880993586481,0.8455424633170298,0.020855729950548272,0.0,0.06710922103516233,0.20382835506941524,0.48026777395645226,930458.0,5.968696774264303
reggaetã³n en lo oscuro wisin & yandel,Wisin & Yandel,Other,0.743137471061625,0.900234144355085,0.8557136505113384,0.05063427219952699,0.06210380420707184,0.06918369463748573,0.6970971813209929,0.28476287972026365,649682.0,5.812700834428958
reggaetonera anuel aa,Anuel AA,Rap,0.6847095138352993,0.7963962129695613,0.8423465984882169,0.035153730380563325,0.48632022116558865,0.08930608858002281,0.5140933950357593,0.29105464751147353,770318.959183673,5.886670586901217
replica the xx,The xx,Other,0.6064380994377687,0.4339814720553803,0.6542074255224545,0.009567834874220596,0.47517529499758365,0.16087542786018047,0.5109381573411864,0.21579498268901182,482393.0,5.683400997134934
respect aretha franklin,Aretha Franklin,Other,0.8163377797376254,0.4768400692252876,0.7268341485104491,0.021500752526338422,0.2963397570053511,0.16010787262732082,0.983172065628944,0.4163447934758854,1003718.55619048,6.0016119532188785
respect the game meek mill,Meek Mill,Rap,0.5843898136919855,0.6681258271403848,0.824421965317919,0.2431735110728876,0.08824372194657443,0.3154237112332746,0.13967185527976442,0.27252441366935437,753214.5,5.876918671951867
revenge xxxtentacion,XXXTENTACION,Hiphop,0.7210891853158417,0.23343174183039805,0.5089067363272566,0.284562459686089,0.7872332277017231,0.08567575977595684,0.15597391670172486,0.5609824129562108,707409.082264957,5.849670631322998
ride it regard,Regard,Other,0.8897585712710837,0.7505853608877125,0.8397343263672744,0.0683723930337562,0.17932816399236057,0.0872316149776994,0.9021876314682373,0.43416648454663614,1261394.19266055,6.1008508272112225
ride twenty one pilots,Twenty One Pilots,Rock,0.6306912137581303,0.7119006413519291,0.8092485549132948,0.01666308320791228,0.008456182334720593,0.09449227258583134,0.5677324358435002,0.18710245114390553,572853.522875817,5.7580435882168555
ridin strikers future,Future,Rap,0.5816337779737626,0.5271302046218059,0.7169992218763894,0.31896366372823054,0.009575740827052003,0.09086194378176538,0.109697097181321,0.6878501017955118,983873.25,5.992939152932151
right back khalid,Khalid,Pop,0.7883364568404807,0.42074722589840174,0.682442196531792,0.305525693399269,0.06575123458932802,0.15465200705321028,0.6087505258729491,0.31390975281519223,1006411.6,6.00277563385135
roaring 20s panic! at the disco,Panic! At The Disco,Pop,0.21838827031198324,0.9511350911126947,0.896731880835927,0.2571490002150076,0.04731144765681068,0.14635411264391662,0.5140933950357593,0.23426770494254592,635422.5,5.803062588918634
rockin' around the christmas tree brenda lee,Brenda Lee,Other,0.5700584279572263,0.5235671383487733,0.6541240551356159,0.02924102343582025,0.7112450947380528,0.44092936417384093,0.8916701724863273,0.5684675462105615,2478129.1038961,6.3941239282099875
rockstar bikers & chains gunna,Gunna,Rap,0.9007827141439754,0.5602158200142522,0.7000333481547354,0.22167275854654914,0.004869542458835354,0.30090239601701074,0.32162389566680694,0.4461346461311954,713807.0,5.853580802580789
rockstar chainz future,Future,Rap,0.8754271855363246,0.5123689300620992,0.7659237438861716,0.3044506557729521,0.011749001429812972,0.2988279224146873,0.2574673958771561,0.5784918161009444,746262.0,5.872891327711136
rolex ayo & teo,Ayo & Teo,Other,0.8059750854371074,0.8880179171332587,0.8882558915073365,0.017415609546334122,0.08479892658555471,0.25318950316357225,0.8022717711400926,0.5894362714086888,572587.482142857,5.75784184928162
roller apache 207,Apache 207,Hiphop,0.9498401499283431,0.7577114934337779,0.7782486660738106,0.1431950118254139,0.028162438149965763,0.22777720153511047,0.7149768615902398,0.49204039613982214,909187.227838972,5.958653326175219
rolling papers 2 wiz khalifa,Wiz Khalifa,Rap,0.7012457281446367,0.71699073602769,0.8047187638950645,0.10879380778327243,0.024211055235854907,0.1256093766206825,0.19856962557846025,0.7445047677106936,618426.0,5.791287739996884
ronca freestyle bad bunny,Bad Bunny,Rap,0.8633006283761437,0.6538735620482541,0.7779012894619831,0.11524403354117395,0.16717006271817333,0.08080074681049684,0.5887673538073201,0.27366889428219787,1121150.2,6.049663798733689
rubbin off the paint ybn nahmir,YBN Nahmir,Rap,0.6527394995039136,0.7241168685737555,0.7361744108492664,0.3146635132229629,0.005624357912941146,0.16243128306192303,0.49568784181741693,0.5323157616259677,536873.15,5.729871684651591
ruin my life zara larsson,Zara Larsson,Pop,0.6505346709293353,0.6755912993315005,0.7954739143322958,0.03561958001863395,0.455249517909332,0.09473429450610207,0.5968307390267849,0.4743498314910455,1160045.44861676,6.064475004482791
run joji,Joji,Pop,0.41296439201852053,0.7190267738979945,0.8481825255669186,0.010105353687379057,0.04270150092368135,0.6141479099678456,0.3526503996634413,0.663968414635549,1178263.26785714,6.071242338840924
runaway lil peep,Lil Peep,Hiphop,0.3594972990849961,0.5877023312633615,0.7137338817252111,0.030316061062137172,0.4457932169182978,0.43989212737267924,0.15649978965082034,0.21530038302717996,798994.0,5.902543518016525
runaway linkin park,Linkin Park,Rap,0.6207694851725278,0.8859818792629542,0.826256113828368,0.037196301870565475,0.014383256705886879,0.2397054247484701,0.4415229280605806,0.3836253004980503,726149.0,5.861025743617963
runnin' with the devil - 2015 remaster van halen,Van Halen,Rock,0.439973542057105,0.9022701822253895,0.7800411293908404,0.03698129434530209,0.1499460859130747,0.3299450264495385,0.41417753470761465,0.30693934827867814,929248.0,5.968131635046323
sã­guelo bailando ozuna,Ozuna,Pop,0.8621982140888546,0.6620177135294717,0.7604768786127167,0.03966888841109439,0.16717006271817333,0.07447360232341044,0.6308371897349601,0.31952863501995654,933695.970588235,5.9702054845912915
salem's interlude khalid,Khalid,Pop,0.43005181347150256,0.48742746615087046,0.6156764117385505,0.12008170285960011,0.97771014766399,0.13701898143346125,0.4462557846024401,0.21639310321029684,946528.0,5.976133465701433
salt ava max,Ava Max,Pop,0.6836070995480101,0.8360989514404967,0.8679690973766118,0.041442700494517315,0.1327221091079761,0.05300280053936313,0.7544173327724023,0.4922905715501673,910426.713157895,5.959244992028661
sanctuary joji,Joji,Pop,0.5281666850402381,0.6416573348264277,0.7541824144064028,0.10234358202537089,0.4098255006488272,0.36417384088787474,0.31320992848127893,0.7209365187085198,945365.651785714,5.975599818920015
sandcastles beyoncã©,BeyoncÃ©,Pop,0.2834307132620439,0.34948590043774813,0.6754112939084037,0.011825413889486129,0.8774058121519452,0.17435950627528266,0.07867059318468658,0.2396105315221017,695640.0,5.842384546418397
sanguine paradise lil uzi vert,Lil Uzi Vert,Rap,0.72329401389042,0.5999185584851878,0.7708703868385949,0.046011610406364235,0.09604517026417791,0.09449227258583134,0.19015565839293225,0.5320742129539103,1016583.96703297,6.007143255982445
santa baby michael bublã©,Michael BublÃ©,Pop,0.6279351780399074,0.07976178356917439,0.598654957759004,0.015910556869490434,0.8824716876828566,0.0872316149776994,0.3489692890197728,0.19385718722322548,870986.733333333,5.940011539985842
santa claus is comin' to town frank sinatra,Frank Sinatra,Other,0.6211369566016238,0.18965692761885375,0.6199421965317918,0.03544040708091454,0.8223566313827089,0.18521591812744218,0.633992427429533,0.5646449426226032,943017.0,5.974519521941617
santa claus is coming to town michael bublã©,Michael BublÃ©,Pop,0.5722632565318047,0.38562557263565106,0.7612550022232103,0.030316061062137172,0.7958452161042724,0.011928223213359611,0.3994530921329407,0.4610531522101704,1077517.08251519,6.032424164014464
sasuke lil uzi vert,Lil Uzi Vert,Rap,0.8666078712380112,0.4716481726560114,0.7881002667852379,0.43453020855729957,0.004190715137693232,0.06223420806970231,0.13336137989061841,0.5953772185095297,1082609.66666667,6.034471900605818
saturday nights khalid,Khalid,Pop,0.5314739279021057,0.409888357256778,0.6991255372758263,0.08105783702429585,0.633230611562018,0.08373958441378798,0.3461646332912632,0.55906056737099,1158426.90867262,6.063868637037037
sauce justin timberlake,Justin Timberlake,Pop,0.7210891853158417,0.8513692354677797,0.8200867052023122,0.01752311330896581,0.06058404154779843,0.30090239601701074,0.8148927219183846,0.4058190225330405,791979.0,5.898713666052835
sauce! xxxtentacion,XXXTENTACION,Hiphop,0.6692757138132511,0.30469306729105167,0.5781180524677635,0.011717910126854442,0.5896640819961803,0.17435950627528266,0.3984013462347497,0.5324307848031378,891416.4,5.950080619837643
savage megan thee stallion,Megan Thee Stallion,Rap,0.8506228640723185,0.7342970579252774,0.7999110715873722,0.3431520103203613,0.022437998800035934,0.06814645783632403,0.6576567101388304,0.727737264058708,1382548.34532828,6.140680326770367
save me xxxtentacion,XXXTENTACION,Hiphop,0.7254988424649984,0.1937290033594625,0.643647176522899,0.014082992904751668,0.3110409277960558,0.0798672336894513,0.17332772402187632,0.5733042708105683,728097.4,5.862189480210135
saved my life sia,Sia,Pop,0.6714805423878294,0.4981166649699685,0.793158070253446,0.019243173511072888,0.21580246781492232,0.07519966808422363,0.37421119057635677,0.4113890198875073,798276.0,5.902153072495093
say amen (saturday night) panic! at the disco,Panic! At The Disco,Pop,0.4609194135155991,0.868675557365367,0.89378612716763,0.08514298000430015,0.1691964129305379,0.4523389689866197,0.605595288178376,0.7218221971727303,784594.3,5.8946451486985145
say so doja cat,Doja Cat,Pop,0.7872340425531915,0.6711798839458414,0.8308692752334371,0.1442700494517308,0.25936899738075997,0.0710507208795768,0.7991165334455196,0.3939888887610854,1650258.625,6.217552011249478
say something loving the xx,The xx,Other,0.6108477565869254,0.7230988496386033,0.7416073810582481,0.007202752096323369,0.2998960016280508,0.2168862151229126,0.38157341186369376,0.5039452949769379,566943.5,5.753539780478686
say you won't let go james arthur,James Arthur,Pop,0.3142983133061404,0.553089687468187,0.7524733214762117,0.03784132444635562,0.7041528689947768,0.07084327351934447,0.49200673117374844,0.24492460230736499,916169.650985663,5.961975901249536
science fiction arctic monkeys,Arctic Monkeys,Other,0.5171425421673465,0.7658556449149955,0.8076923076923077,0.004730165555794451,0.029884835830475624,0.388030287314594,0.648716870004207,0.2622873509012066,671757.0,5.827212200666105
se preparã³ ozuna,Ozuna,Pop,0.7343181567633117,0.821846686348366,0.8404290795909293,0.06600731025585896,0.22492104377056277,0.299865159215849,0.7013041649137568,0.7397198035404133,1087241.43715847,6.036325995956164
secure the bag lil uzi vert,Lil Uzi Vert,Rap,0.8048726711498182,0.7180087549628422,0.8334259670964873,0.39582885400989043,0.3485284067247998,0.41811015454828343,0.5498527555742533,0.5031631373721804,1251175.75,6.097318318401797
self care mac miller,Mac Miller,Rap,0.49288942784698486,0.5337473277002952,0.7327145397954646,0.19587185551494302,0.37183143416699205,0.10071569339280158,0.15860328144720234,0.5718837345725164,957456.75,5.981119165240585
self khalid,Khalid,Pop,0.6009260280013229,0.6915402626488852,0.7388283681636283,0.3324016340571921,0.4457932169182978,0.08204543097189089,0.4341607067732436,0.5838806519513682,853541.6,5.931224692656579
selfish madison beer,Madison Beer,Pop,0.3330393561900562,0.45535986969357634,0.7857103156958649,0.004407654267899377,0.6352569617743825,0.37765791930297693,0.2175010517458982,0.18841371536364576,856239.634615385,5.932595327091327
selfless the strokes,The Strokes,Other,0.5116304707309006,0.6783060164919068,0.8386505113383725,0.010212857450010753,0.19351261547891238,0.06949486567783425,0.06594446781657552,0.4574069174938751,759148.0,5.880326452203094
send my love (to your new lover) adele,Adele,Pop,0.6802998566861426,0.5194950626081645,0.724905513561583,0.08514298000430015,0.04204293710466287,0.15361477025204856,0.5635254522507362,0.699151128952484,508962.894736842,5.7066861218290335
seoul (prod. honne) rm,RM,Rap,0.5667511850953588,0.6620177135294717,0.7182358826144952,0.043754031391098694,0.3485284067247998,0.3133492376309512,0.44888514934791757,0.32979445358239684,568099.0,5.754424024808214
serendipity (full length edition) bts,BTS,Pop,0.3021717561459596,0.5744680851063829,0.7489439751000445,0.041711459901096544,0.4508590924492092,0.2168862151229126,0.21013883045856122,0.2546268073016713,692151.333333333,5.840201059841356
sex with my ex lil peep,Lil Peep,Hiphop,0.4675338992393341,0.7699277206556042,0.8386227212094264,0.05579445280584821,0.04781803520990181,0.08308266777305258,0.4667648296171645,0.721402362576059,859592.25,5.934292491280309
shake up christmas train,Train,Rock,0.4609194135155991,0.8289728188944314,0.8985938194753224,0.04590410664373254,0.0025797667188634217,0.3320195000518619,0.5677324358435002,0.2240824026041247,1239938.19047619,6.093400036610486
shameless camila cabello,Camila Cabello,Pop,0.3352441847646345,0.6487834673724932,0.8069697643397065,0.03768006880240809,0.01995571978988937,0.15776371745669535,0.06194783340344972,0.5014809234060663,1023756.45445135,6.01019665286251
shape of you ed sheeran,Ed Sheeran,Pop,0.8291257854701797,0.6498014863076453,0.8696087149844375,0.060632122124274344,0.588650906889998,0.07385126024271342,0.9516196886832142,0.3078077732663132,1730565.67847411,6.238188086298514
sharp edges linkin park,Linkin Park,Rap,0.6384081137691545,0.7129186602870813,0.8002723432636727,0.034831219092668245,0.1469065605945279,0.13701898143346125,0.628733697938578,0.40012537526311553,644080.0,5.808939813634263
she harry styles,Harry Styles,Pop,0.5094256421563224,0.5164410058027079,0.7929357492218764,0.0036551279294775286,0.0005351793545875992,0.17435950627528266,0.45309213294068157,0.5611405698248197,1307401.0,6.11640881281157
she looks like fun arctic monkeys,Arctic Monkeys,Other,0.4862749421232499,0.7729817774610608,0.8537405513561582,0.01612556439475382,0.009560543200459268,0.3786951561041386,0.44047118216238956,0.35362150473320375,985576.5,5.993690339664102
she loves control camila cabello,Camila Cabello,Pop,0.6362032851945761,0.7577114934337779,0.8463483770564696,0.09911846914642014,0.1681832378243556,0.06949486567783425,0.6697517879680269,0.30161377517569793,929006.716981132,5.968018854076844
shot in the dark ac/dc,AC/DC,Rock,0.5799801565428288,0.7872340425531915,0.8272287683414852,0.010750376263169206,1.7142922796604022e-05,0.04366766932890779,0.8369793857803954,0.41183473469904186,865677.0,5.937355878986878
shotgun george ezra,George Ezra,Pop,0.6604563995149377,0.7342970579252774,0.8265340151178301,0.02354332401634057,0.28976425056622807,0.2282958199356913,0.7654606647034077,0.4214736769459046,1001429.6754386,6.000620456733627
shots fired megan thee stallion,Megan Thee Stallion,Rap,0.8302281997574689,0.6528555431131019,0.8253668297020899,0.2969253923887336,0.0007671964539033391,0.06451612903225806,0.4457299116533446,0.8143698455238731,787781.0,5.896405502120923
shotta flow 5 nle choppa,NLE Choppa,Hiphop,0.8081799140116857,0.7485493230174081,0.811666296131614,0.3270264459256075,0.08490024409617294,0.041696919406700554,0.7822885990744637,0.5611750767779708,743019.666666667,5.871000309065789
shotta flow nle choppa,NLE Choppa,Hiphop,0.898577885569397,0.4238012827038583,0.7710927078701645,0.6065362287680068,0.07958107478871601,0.11419977180790375,0.4457299116533446,0.44645958660670126,635224.575,5.802927291340388
should i stay or should i go - remastered the clash,The Clash,Other,0.7376253996251791,0.8296514981845332,0.7681284274492366,0.0905540027234283,0.08581210169173697,0.40600905853472985,0.8429392792034781,0.40786451803371904,637922.366666667,5.804767829536603
shout out to my ex little mix,Little Mix,Other,0.7718002425311432,0.7465132851471037,0.8452089817696754,0.0695549344227048,0.02451500776770959,0.09034332538118453,0.8148927219183846,0.4805553318993777,573335.767441861,5.758409035997755
show & tell melanie martinez,Melanie Martinez,Pop,0.48186528497409326,0.7383691336658862,0.7901659997035718,0.28151651974485814,0.3096900276544797,0.3444663416658023,0.6420558126489978,0.49358554081981043,644688.5,5.809349923303882
show me how to live audioslave,Audioslave,Other,0.39697938485282763,0.8554413112083884,0.8505724766562918,0.02633842184476457,0.00033659703377587403,0.1453168758427549,0.3594867480016828,0.269982401453893,530752.0,5.724891639366208
si ella sale bad bunny,Bad Bunny,Rap,0.8776320141109029,0.7261529064440598,0.7525011116051579,0.10664373253063858,0.059672183952234385,0.08826885177886111,0.9400504838031132,0.6068105223202477,1412817.0,6.150085911999188
si estuviã©semos juntos bad bunny,Bad Bunny,Rap,0.6604563995149377,0.590756388068818,0.7687305469097377,0.059234573210062355,0.0634209318451088,0.13494450783113784,0.1386201093815734,0.7441884539734759,638496.0,5.805158180873719
si veo a tu mamã¡ bad bunny,Bad Bunny,Rap,0.911806857016867,0.5999185584851878,0.8104157403290352,0.04386153515373039,0.40729256288337157,0.11627424541022717,0.8390828775767775,0.5030653676715858,1403132.06930693,6.147098550765916
sick boy the chainsmokers,The Chainsmokers,Pop,0.6505346709293353,0.5734500661712307,0.7491385060026678,0.03149860245108579,0.11043225677196616,0.10175293019396328,0.4499368952461086,0.2734100921335649,1432660.11627907,6.156143170765433
sicko mode travis scott,Travis Scott,Other,0.8390475140557822,0.7292069632495164,0.8548521565140063,0.21307245753601375,0.005193758492813681,0.10590187739861011,0.4415229280605806,0.6473044318430164,1427700.17671233,6.15463701327284
sie ruft apache 207,Apache 207,Hiphop,0.8225112997464447,0.5021887407105773,0.754196309470876,0.06912491937217803,0.4883465713779532,0.0861943781765377,0.6392511569204881,0.5035312115391251,867393.75,5.938216288517965
sign of the times harry styles,Harry Styles,Pop,0.49068459927240654,0.5714140283009264,0.8297854602045354,0.006880240808428295,0.02623740544821945,0.09034332538118453,0.19225915018931425,0.4460771345426104,1008764.80597015,6.003789922058698
silent night mariah carey,Mariah Carey,Pop,0.11071914158674126,0.3308222199599583,0.6191548095449838,0.011037052963520429,0.8101985301085216,0.07333264184213256,0.23327724021876314,0.769643083081241,959054.666666667,5.981843362911047
silent night michael bublã©,Michael BublÃ©,Pop,0.2046080917208687,0.11788659269062406,0.5567752334370832,0.0074715115029026,0.9711245094738054,0.08411990457421428,0.09970551114850652,0.21945559530245348,948078.5,5.976844297997763
silly watch lil uzi vert,Lil Uzi Vert,Rap,0.9151140998787345,0.5306932708948386,0.7847098710538017,0.28187486562029673,0.030188788362330306,0.06555336583341977,0.13756836348338242,0.5041523366958441,1563576.91304348,6.194119249243042
silver bells dean martin,Dean Martin,Other,0.2393341417704773,0.2497200447928332,0.569919964428635,0.007310255858955061,0.9118537657621425,0.2967534488123639,0.6098022717711401,0.3146861592610911,1304057.17391304,6.115296632631035
simmer hayley williams,Hayley Williams,Pop,0.7905412854150591,0.595846482744579,0.7519453090262338,0.020748226187916576,0.2208683433458337,0.09967845659163986,0.3531762726125368,0.3883297484443115,803506.0,5.904989124107655
six feet apart luke combs,Luke Combs,Other,0.5485613493550876,0.5866843123282093,0.7935610271231659,0.003708879810793376,0.33434395523824806,0.18473187428689972,0.4378418174169121,0.4280501271006108,651848.0,5.814146337362005
skeletons travis scott,Travis Scott,Other,0.4267445706096351,0.6844141301028199,0.7927690084481992,0.013867985379488286,0.0014754058531247464,0.3662483144901982,0.23748422381152715,0.6073108731409379,1072303.57142857,6.030317752457985
skin rag'n'bone man,Rag'n'Bone Man,Other,0.5424980707749971,0.7444772472767993,0.7431636282792352,0.3076757686519029,0.26848757333640044,0.1297583238253293,0.34265881363062684,0.7372870633432637,587244.567567568,5.768819007933525
skinny love bon iver,Bon Iver,Other,0.5733656708190938,0.25379212053344197,0.5681969764339707,0.0353687379058267,0.8551159598159352,0.10901358780209522,0.08708456037021456,0.1950965619572344,438573.0,5.642041891564149
skit bts,BTS,Pop,0.6946312424209018,0.3128372187722692,0.593041351711872,0.9247473661578156,0.8753794619395807,0.919095529509387,0.5445940260832983,0.41618836195493397,1272514.83333333,6.104662853482091
skybox gunna,Gunna,Rap,0.7795171425421674,0.632495164410058,0.7380502445531347,0.15717050096753388,0.1337352842141584,0.08100819417072919,0.3626419856962558,0.566724945076433,778398.272727273,5.8912018635580266
sleigh ride andy williams,Andy Williams,Other,0.5447028993495755,0.637585259085819,0.6883753890618053,0.021285745001075038,0.6225922729471042,0.08966912146042942,0.7962242322254943,0.38488911765720796,943338.5,5.9746675594428025
sleigh ride johnny mathis,Johnny Mathis,Other,0.5865946422665638,0.6630357324646239,0.7093847265451312,0.004138894861320146,0.7066858067602326,0.10382740379628669,0.8974547749263777,0.349158605459,974182.5,5.988640323735344
sleigh ride the ronettes,The Ronettes,Other,0.5028111564325873,0.7719637585259086,0.763172521120498,0.0052676843689529115,0.40830573798955383,0.30505134322165756,0.8695835086243163,0.28350337593025,1563208.72830189,6.194016971299701
slide away miley cyrus,Miley Cyrus,Pop,0.5039135707198765,0.5337473277002952,0.7726489550911516,0.010427864975274136,0.1722359382490847,0.23451924074266156,0.275347076146403,0.6072936196643623,1241332.10204082,6.093887986807841
slow dancing in the dark joji,Joji,Pop,0.4813140778304486,0.47215718212358754,0.7506530680302357,0.002633842184476454,0.5820652686998132,0.17539674307644437,0.2842869162810265,0.26760142168646983,696504.689658583,5.842924044932255
smithereens twenty one pilots,Twenty One Pilots,Rock,0.7618785139455407,0.5439275170518172,0.7461093819475323,0.12491937217802626,0.2998960016280508,0.05704802406389378,0.5183003786285234,0.6243688103152786,805593.0,5.9061156838680775
so am i ava max,Ava Max,Pop,0.6703781281005403,0.6548915809834063,0.8282570031124945,0.020855729950548272,0.07578166814053251,0.3434291048646406,0.6329406815313421,0.5039913042478059,1051837.68181818,6.021948725245801
so done the kid laroi,The Kid LAROI,Hiphop,0.7122698710175284,0.5948284638094268,0.7842652289906625,0.057192001720060205,0.23505279483238548,0.09656674618815476,0.29112326461926796,0.5758980434557565,1144965.62068966,6.05879244652837
so it goes mac miller,Mac Miller,Rap,0.554624627935178,0.5520716685330348,0.7781514006224989,0.22274779617286605,0.8226943564181026,0.07509594440410745,0.281657551535549,0.6079952610451006,604682.0,5.781527040845027
so what bts,BTS,Pop,0.6428177709183112,0.884963860327802,0.8387338817252112,0.05364437755321437,0.024109737725236682,0.027175604190436676,0.45624737063525456,0.5031746396898975,798177.0,5.902099209144573
soliã¡ bad bunny,Bad Bunny,Rap,0.7023481424319259,0.810648478061692,0.8050244553134727,0.06622231778112235,0.11853765762142433,0.13701898143346125,0.16596550273453933,0.28517121199921786,1197282.17391304,6.078196516430994
solo de mi bad bunny,Bad Bunny,Rap,0.7387278139124683,0.7292069632495164,0.8381780791462873,0.10879380778327243,0.29077742567241033,0.057981537184939314,0.13020614219604543,0.7908763615868599,1043670.7862069,6.018563527132379
someone like you adele,Adele,Pop,0.5358835850512623,0.32199938918863896,0.7287683414851046,0.005052676843689529,0.9037483649126843,0.07841510216782492,0.27219183845183004,0.5328621217175261,625279.166666667,5.796073958902268
someone you loved lewis capaldi,Lewis Capaldi,Pop,0.7001433138573476,0.4095490176117276,0.7951033792796799,0.006235218232638142,0.7659565504718955,0.085157141375376,0.4951619688683214,0.3877086232875925,2131246.8496732,6.328633754379713
something's gotta give camila cabello,Camila Cabello,Pop,0.520449785029214,0.4523058128881198,0.8302301022676745,0.004407654267899377,0.37183143416699205,0.09967845659163986,0.1449305847707194,0.21559369212896398,756631.5,5.878884417833554
somewhere i belong linkin park,Linkin Park,Rap,0.41682284202403264,0.9541891479181512,0.8537405513561582,0.043754031391098694,0.000381176738447894,0.24800331915776375,0.4373159444678166,0.6878903599075213,629653.333333333,5.799101506821438
somo o no somos anuel aa,Anuel AA,Rap,0.729908499614155,0.6039906342257966,0.808859493108048,0.024510857880025803,0.6291779111372888,0.059537392386681876,0.5719394194362641,0.5725278643646695,916929.0,5.962335708514083
son of a preacher man aretha franklin,Aretha Franklin,Other,0.43446147062065926,0.479792324137229,0.6565834815473544,0.046441625456891,0.5516700155143451,0.1129550876465097,0.5587925957088767,0.39445185704919544,632689.5,5.8011906270466325
sorcererz gorillaz,Gorillaz,Hiphop,0.5634439422334914,0.873765652041128,0.7736493997332148,0.013652977854224894,0.02228602253410859,0.10901358780209522,0.8327724021876314,0.23935748053232728,654269.0,5.815756343425547
sorrows bryson tiller,Bryson Tiller,Hiphop,0.6174622423106604,0.7933421561641046,0.7677856825255669,0.17007095248333695,0.1499460859130747,0.8765688206617571,0.7728228859907447,0.3832399728545302,891357.0,5.950051679432503
sorry - original demo beyoncã©,BeyoncÃ©,Pop,0.5083232278690332,0.25073806372798535,0.608895620275678,0.10933132659643088,0.9544071202217977,0.11005082460325692,0.4331089608750526,0.647456837552767,826352.5,5.917165345320892
sorry beyoncã©,BeyoncÃ©,Pop,0.7795171425421674,0.5948284638094268,0.7562666740773678,0.0287035046226618,0.0016628432477684666,0.23763095114614669,0.3636937315944468,0.5034478197356766,1144454.55,6.058598550111356
